repeat,fold,model,stage,search_strategy,threshold,best_inner_score,best_params,mcc,balanced_accuracy,f1,recall,specificity,precision,tn,fp,fn,tp,roc_auc,pr_auc
3,4,lightgbm,tuned_rncv_full_features,optuna,0.5,0.6587241916508123,"{""model__colsample_bytree"": 0.6187020034648781, ""model__learning_rate"": 0.0035356285250096593, ""model__max_depth"": -1, ""model__n_estimators"": 350, ""model__num_leaves"": 33, ""model__subsample"": 0.9736278083521726}",0.6427254428713529,0.798951048951049,0.7567567567567568,0.6363636363636364,0.9615384615384616,0.9333333333333333,25,1,8,14,0.8846153846153846,0.8691865021959309
3,4,xgboost,tuned_rncv_full_features,optuna,0.5,0.6688147303205567,"{""model__colsample_bytree"": 0.6718858534557203, ""model__learning_rate"": 0.004404253162361454, ""model__max_depth"": 9, ""model__n_estimators"": 250, ""model__reg_lambda"": 0.015324262532354789, ""model__subsample"": 0.6281912074745142}",0.5026155365907202,0.7377622377622377,0.6842105263157895,0.5909090909090909,0.8846153846153846,0.8125,23,3,9,13,0.8671328671328672,0.8550130267311522
3,4,catboost,tuned_rncv_full_features,optuna,0.5,0.6213771286754955,"{""model__depth"": 10, ""model__iterations"": 900, ""model__l2_leaf_reg"": 0.11102425490925615, ""model__learning_rate"": 0.008744025497509644}",0.5026155365907202,0.7377622377622377,0.6842105263157895,0.5909090909090909,0.8846153846153846,0.8125,23,3,9,13,0.8444055944055944,0.8239296881074956
3,5,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.7061428005088984,"{""model__C"": 0.08359412889872743, ""model__l1_ratio"": 0.17995796385377819}",0.6216038822203304,0.8094405594405594,0.7906976744186046,0.7727272727272727,0.8461538461538461,0.8095238095238095,22,4,5,17,0.8758741258741258,0.8790991416695049
3,5,gnb,tuned_rncv_full_features,optuna,0.5,0.5876197106498395,"{""model__var_smoothing"": 4.752509501896424e-12}",0.6689936080056726,0.8356643356643356,0.8260869565217391,0.8636363636363636,0.8076923076923077,0.7916666666666666,21,5,3,19,0.8548951048951049,0.8461017297247244
3,5,lda,tuned_rncv_full_features,optuna,0.5,0.5948476023465198,"{""model__shrinkage"": 0.5, ""model__solver"": ""lsqr""}",0.6643356643356644,0.8321678321678322,0.8181818181818182,0.8181818181818182,0.8461538461538461,0.8181818181818182,22,4,4,18,0.8846153846153846,0.8888855920976664
3,5,rf,tuned_rncv_full_features,optuna,0.5,0.5836617797526013,"{""model__max_depth"": null, ""model__max_features"": ""log2"", ""model__min_samples_leaf"": 10, ""model__min_samples_split"": 4, ""model__n_estimators"": 100}",0.57953786404698,0.7867132867132867,0.7619047619047619,0.7272727272727273,0.8461538461538461,0.8,22,4,6,16,0.8304195804195804,0.8513662546557283
3,5,lightgbm,tuned_rncv_full_features,optuna,0.5,0.5664713007227561,"{""model__colsample_bytree"": 0.7087214670587297, ""model__learning_rate"": 0.006200829767620451, ""model__max_depth"": -1, ""model__n_estimators"": 300, ""model__num_leaves"": 74, ""model__subsample"": 0.735471699925008}",0.5373186100548619,0.7674825174825175,0.7441860465116279,0.7272727272727273,0.8076923076923077,0.7619047619047619,21,5,6,16,0.833916083916084,0.8374552154422044
3,5,xgboost,tuned_rncv_full_features,optuna,0.5,0.6676919351361207,"{""model__colsample_bytree"": 0.6437286649540283, ""model__learning_rate"": 0.0029126578572775293, ""model__max_depth"": 7, ""model__n_estimators"": 400, ""model__reg_lambda"": 0.013952499906350186, ""model__subsample"": 0.7739042721759047}",0.5373186100548619,0.7674825174825175,0.7441860465116279,0.7272727272727273,0.8076923076923077,0.7619047619047619,21,5,6,16,0.8356643356643357,0.8519589582804685
3,5,catboost,tuned_rncv_full_features,optuna,0.5,0.6182496514899204,"{""model__depth"": 8, ""model__iterations"": 650, ""model__l2_leaf_reg"": 0.007772365047169186, ""model__learning_rate"": 0.1255686859645546}",0.57953786404698,0.7867132867132867,0.7619047619047619,0.7272727272727273,0.8461538461538461,0.8,22,4,6,16,0.8671328671328672,0.8573356748771871
4,1,lr_elasticnet,tuned_rncv_full_features,optuna,0.5,0.6423229915756224,"{""model__C"": 0.05679756109350244, ""model__l1_ratio"": 0.24739789353108757}",0.7130912633061056,0.8553511705685619,0.8444444444444444,0.8260869565217391,0.8846153846153846,0.8636363636363636,23,3,4,19,0.9197324414715718,0.9376081701703288
4,1,gnb,tuned_rncv_full_features,optuna,0.5,0.5551410464014856,"{""model__var_smoothing"": 9.049673219262522e-08}",0.46221450469963704,0.7232441471571907,0.7407407407407407,0.8695652173913043,0.5769230769230769,0.6451612903225806,15,11,3,20,0.8946488294314381,0.9052387297353411
